id,giver_id,receiver_id,given_at,week_number,year,month,created_at
0ebbb27a-c270-49c9-8127-07f0870b6997,1fb1f39a-ef03-4cc0-aa7c-ff6d1d214250,1fb1f39a-ef03-4cc0-aa7c-ff6d1d214250,2025-09-02 07:34:20.13916+00,36,2025,3,2025-03-15 05:00:00+00
0eee75b2-fedc-46f8-9361-63967c2321ae,c3fc4be4-64e9-4a87-a828-1721cd5aa008,03a2e16d-3f83-40f2-ac7a-448cac0e34f9,2025-09-02 07:34:20.13916+00,36,2025,1,2025-01-15 05:00:00+00
0f1c3404-e930-4b79-ad53-3274b2d9d7a5,3eea9883-b781-464b-8923-f0a015bb02c1,b2023247-4516-4641-9d9d-641dcc9ca452,2025-09-02 07:34:20.13916+00,36,2025,6,2025-06-15 05:00:00+00
0f289af2-799e-43ba-a3ab-ae406c3fd327,1fb1f39a-ef03-4cc0-aa7c-ff6d1d214250,1fb1f39a-ef03-4cc0-aa7c-ff6d1d214250,2025-09-02 07:34:20.13916+00,36,2025,2,2025-02-15 05:00:00+00
10c4caa0-2f74-41b1-8b65-4ed13c7be3d9,20a53315-0f65-445e-a2ec-c975192489ab,c3fc4be4-64e9-4a87-a828-1721cd5aa008,2025-09-02 07:34:20.13916+00,36,2025,5,2025-05-15 05:00:00+00
11f1ff9b-d129-4e76-a1c5-131dd6f88bcd,e13ea3af-2bd8-403b-bbf9-ebd38f780f81,d22c96f8-d4c3-42d3-9368-925fec3016c9,2025-09-02 07:34:20.13916+00,36,2025,3,2025-03-15 05:00:00+00
11f41ac5-218e-46d0-9bdd-444dfa525286,46bdfdf9-b7e1-4b19-94e3-ffab53b8db4b,03a2e16d-3f83-40f2-ac7a-448cac0e34f9,2025-09-02 07:34:20.13916+00,36,2025,5,2025-05-15 05:00:00+00
1221844d-2897-4b4e-b9f2-e76f4226ff16,a4142510-818a-451e-aa40-19f5a26314a8,1fb1f39a-ef03-4cc0-aa7c-ff6d1d214250,2025-09-02 07:34:20.13916+00,36,2025,3,2025-03-15 05:00:00+00
12edbc7b-7965-4e67-b788-50ce0c83bac4,d22c96f8-d4c3-42d3-9368-925fec3016c9,c3fc4be4-64e9-4a87-a828-1721cd5aa008,2025-09-02 07:34:20.13916+00,36,2025,4,2025-04-15 05:00:00+00
13c24066-1f9b-4154-8d6d-bff38c974257,de74222e-285a-4629-a2a0-2ad9e65f78a2,de74222e-285a-4629-a2a0-2ad9e65f78a2,2025-09-02 07:34:20.13916+00,36,2025,7,2025-07-15 05:00:00+00
144cca93-64c2-42da-8807-45bf487bdb02,d6603b43-2fe2-4ce6-9117-60b50364f995,a4142510-818a-451e-aa40-19f5a26314a8,2025-09-02 07:34:20.13916+00,36,2025,4,2025-04-15 05:00:00+00
14e7d784-e4a1-4d37-b589-2b4f847ca241,1fb1f39a-ef03-4cc0-aa7c-ff6d1d214250,1fb1f39a-ef03-4cc0-aa7c-ff6d1d214250,2025-09-02 07:34:20.13916+00,36,2025,5,2025-05-15 05:00:00+00
1528f7f3-870d-47c2-a640-fa37d63ceaf6,1fb1f39a-ef03-4cc0-aa7c-ff6d1d214250,1fb1f39a-ef03-4cc0-aa7c-ff6d1d214250,2025-09-02 07:34:20.13916+00,36,2025,6,2025-06-15 05:00:00+00
160243d5-e3b8-4690-a0df-c215914e912c,b977a872-cdb3-4a04-badb-91042681b7fd,1cb30beb-bd3e-4ab5-8842-83aec3e64fc4,2025-09-02 07:34:20.13916+00,36,2025,6,2025-06-15 05:00:00+00
164249f7-728b-4d0a-aeb9-26583af9ad63,03a2e16d-3f83-40f2-ac7a-448cac0e34f9,20a53315-0f65-445e-a2ec-c975192489ab,2025-09-02 07:34:20.13916+00,36,2025,3,2025-03-15 05:00:00+00
16485e14-afb2-4ab8-b163-5120ac98ea74,1cb30beb-bd3e-4ab5-8842-83aec3e64fc4,b977a872-cdb3-4a04-badb-91042681b7fd,2025-09-02 07:34:20.13916+00,36,2025,1,2025-01-15 05:00:00+00
17aaf486-f5a1-4cdf-ae33-d978ee503bd7,aa672f22-7c0c-416a-8b6f-39bc778ebcea,1cb30beb-bd3e-4ab5-8842-83aec3e64fc4,2025-09-02 07:34:20.13916+00,36,2025,2,2025-02-15 05:00:00+00
181bd179-86b9-41d9-aafc-5914672c2246,a4142510-818a-451e-aa40-19f5a26314a8,c3fc4be4-64e9-4a87-a828-1721cd5aa008,2025-09-02 07:34:20.13916+00,36,2025,1,2025-01-15 05:00:00+00
1862d194-c527-448e-8926-dee4184c02c6,d22c96f8-d4c3-42d3-9368-925fec3016c9,651dad5e-7cbd-4954-b62a-155b5858903f,2025-09-02 07:34:20.13916+00,36,2025,7,2025-07-15 05:00:00+00
1a158c7f-0656-43d1-aaf6-7d04d171d69a,651dad5e-7cbd-4954-b62a-155b5858903f,c3fc4be4-64e9-4a87-a828-1721cd5aa008,2025-09-02 07:34:20.13916+00,36,2025,4,2025-04-15 05:00:00+00
1ac1c019-e69f-4fd5-9a80-84531e530666,d6603b43-2fe2-4ce6-9117-60b50364f995,d22c96f8-d4c3-42d3-9368-925fec3016c9,2025-09-02 07:34:20.13916+00,36,2025,4,2025-04-15 05:00:00+00
1add48e2-bc6d-47b0-9a81-9dd7bfe074ac,de74222e-285a-4629-a2a0-2ad9e65f78a2,de74222e-285a-4629-a2a0-2ad9e65f78a2,2025-09-02 07:34:20.13916+00,36,2025,1,2025-01-15 05:00:00+00
1cee47f2-0c8f-4ecc-b277-2d92288d1213,de74222e-285a-4629-a2a0-2ad9e65f78a2,de74222e-285a-4629-a2a0-2ad9e65f78a2,2025-09-02 07:34:20.13916+00,36,2025,6,2025-06-15 05:00:00+00
1d27b7bd-c418-483d-aad3-0f37a3f02358,20a53315-0f65-445e-a2ec-c975192489ab,929c2a1c-5395-4d65-8457-62ddc08ae3e7,2025-09-02 07:34:20.13916+00,36,2025,7,2025-07-15 05:00:00+00
1d659c9c-ab4c-4af3-a784-abfd47ba1ca7,929c2a1c-5395-4d65-8457-62ddc08ae3e7,d6603b43-2fe2-4ce6-9117-60b50364f995,2025-09-02 07:34:20.13916+00,36,2025,2,2025-02-15 05:00:00+00
1e12fad8-4954-4117-b46e-f511f562b801,1fb1f39a-ef03-4cc0-aa7c-ff6d1d214250,1fb1f39a-ef03-4cc0-aa7c-ff6d1d214250,2025-09-02 07:34:20.13916+00,36,2025,5,2025-05-15 05:00:00+00
1e41cacc-38a7-400d-a0fa-cc31f4ed29a4,929c2a1c-5395-4d65-8457-62ddc08ae3e7,20a53315-0f65-445e-a2ec-c975192489ab,2025-09-02 07:34:20.13916+00,36,2025,3,2025-03-15 05:00:00+00
1e931ed8-bdcc-4436-a647-3de641f37f91,e13ea3af-2bd8-403b-bbf9-ebd38f780f81,20a53315-0f65-445e-a2ec-c975192489ab,2025-09-02 07:34:20.13916+00,36,2025,6,2025-06-15 05:00:00+00
1e9978ae-d575-4228-a70f-187cfc57e4ea,651dad5e-7cbd-4954-b62a-155b5858903f,46bdfdf9-b7e1-4b19-94e3-ffab53b8db4b,2025-09-02 07:34:20.13916+00,36,2025,2,2025-02-15 05:00:00+00
1fa1f682-30aa-44e8-8e54-f0a72c049660,929c2a1c-5395-4d65-8457-62ddc08ae3e7,d6603b43-2fe2-4ce6-9117-60b50364f995,2025-09-02 07:34:20.13916+00,36,2025,5,2025-05-15 05:00:00+00
1fb34658-1058-43b5-9ef3-f679b3b91a4d,1fb1f39a-ef03-4cc0-aa7c-ff6d1d214250,3eea9883-b781-464b-8923-f0a015bb02c1,2025-09-02 07:34:20.13916+00,36,2025,2,2025-02-15 05:00:00+00
1fc885b4-7d77-4a39-9aa4-3ad157197311,1fb1f39a-ef03-4cc0-aa7c-ff6d1d214250,a4142510-818a-451e-aa40-19f5a26314a8,2025-09-02 07:34:20.13916+00,36,2025,4,2025-04-15 05:00:00+00
20353b81-2d07-4d77-bfff-9d5508f1bb7a,c3fc4be4-64e9-4a87-a828-1721cd5aa008,a4142510-818a-451e-aa40-19f5a26314a8,2025-09-02 07:34:20.13916+00,36,2025,5,2025-05-15 05:00:00+00
2147a378-cbe4-48ee-995c-fd746a49491b,46bdfdf9-b7e1-4b19-94e3-ffab53b8db4b,d22c96f8-d4c3-42d3-9368-925fec3016c9,2025-09-02 07:34:20.13916+00,36,2025,7,2025-07-15 05:00:00+00
228e9b7c-796d-4808-98b1-1fd327d1dc8c,d22c96f8-d4c3-42d3-9368-925fec3016c9,1cb30beb-bd3e-4ab5-8842-83aec3e64fc4,2025-09-02 07:34:20.13916+00,36,2025,3,2025-03-15 05:00:00+00
231189fd-a452-442c-9042-bb7865de0682,20a53315-0f65-445e-a2ec-c975192489ab,aa672f22-7c0c-416a-8b6f-39bc778ebcea,2025-09-02 07:34:20.13916+00,36,2025,2,2025-02-15 05:00:00+00
232fde13-7d19-4d7f-a39c-3d05e4956af7,b977a872-cdb3-4a04-badb-91042681b7fd,20a53315-0f65-445e-a2ec-c975192489ab,2025-09-02 07:34:20.13916+00,36,2025,2,2025-02-15 05:00:00+00
23c8f8eb-8394-4686-92e0-90b14a701e45,aa672f22-7c0c-416a-8b6f-39bc778ebcea,20a53315-0f65-445e-a2ec-c975192489ab,2025-09-02 07:34:20.13916+00,36,2025,1,2025-01-15 05:00:00+00
23cc292a-de0e-4935-9257-448f4fa59662,d22c96f8-d4c3-42d3-9368-925fec3016c9,1cb30beb-bd3e-4ab5-8842-83aec3e64fc4,2025-09-02 07:34:20.13916+00,36,2025,1,2025-01-15 05:00:00+00
24b1decb-85e3-41bb-8f97-71fffaea89b6,a4142510-818a-451e-aa40-19f5a26314a8,b977a872-cdb3-4a04-badb-91042681b7fd,2025-09-02 07:34:20.13916+00,36,2025,4,2025-04-15 05:00:00+00
254cdc98-2548-4bc4-b9c9-3a4c488badc7,1cb30beb-bd3e-4ab5-8842-83aec3e64fc4,03a2e16d-3f83-40f2-ac7a-448cac0e34f9,2025-09-02 07:34:20.13916+00,36,2025,5,2025-05-15 05:00:00+00
255297a5-84ca-4e0b-8b34-69636a7ceeca,20a53315-0f65-445e-a2ec-c975192489ab,b2023247-4516-4641-9d9d-641dcc9ca452,2025-09-02 07:34:20.13916+00,36,2025,6,2025-06-15 05:00:00+00
25f6793e-6a28-4cd4-9c43-0802a9ac8e52,d6603b43-2fe2-4ce6-9117-60b50364f995,929c2a1c-5395-4d65-8457-62ddc08ae3e7,2025-09-02 07:34:20.13916+00,36,2025,1,2025-01-15 05:00:00+00
2809e373-8407-43a0-90f4-e95f92d42211,e13ea3af-2bd8-403b-bbf9-ebd38f780f81,c3fc4be4-64e9-4a87-a828-1721cd5aa008,2025-09-02 07:34:20.13916+00,36,2025,1,2025-01-15 05:00:00+00
28ba1bfb-c595-4f41-856d-614346f217e2,46bdfdf9-b7e1-4b19-94e3-ffab53b8db4b,651dad5e-7cbd-4954-b62a-155b5858903f,2025-09-02 07:34:20.13916+00,36,2025,4,2025-04-15 05:00:00+00
28e6ec03-85d7-4fae-a9cc-8ef9082c3912,20a53315-0f65-445e-a2ec-c975192489ab,46bdfdf9-b7e1-4b19-94e3-ffab53b8db4b,2025-09-02 07:34:20.13916+00,36,2025,7,2025-07-15 05:00:00+00
2a1d4295-f0fa-4a4e-887c-0555361943f4,651dad5e-7cbd-4954-b62a-155b5858903f,aa672f22-7c0c-416a-8b6f-39bc778ebcea,2025-09-02 07:34:20.13916+00,36,2025,7,2025-07-15 05:00:00+00
2b0cde33-a8f1-49f2-b4ac-0994eeafb218,c3fc4be4-64e9-4a87-a828-1721cd5aa008,651dad5e-7cbd-4954-b62a-155b5858903f,2025-09-02 07:34:20.13916+00,36,2025,1,2025-01-15 05:00:00+00
2c578e18-a9f9-4656-baf3-2b6489ed655d,c3fc4be4-64e9-4a87-a828-1721cd5aa008,a4142510-818a-451e-aa40-19f5a26314a8,2025-09-02 07:34:20.13916+00,36,2025,4,2025-04-15 05:00:00+00
2c667cec-fe0a-4109-b1fb-d73846680e4d,03a2e16d-3f83-40f2-ac7a-448cac0e34f9,1cb30beb-bd3e-4ab5-8842-83aec3e64fc4,2025-09-02 07:34:20.13916+00,36,2025,6,2025-06-15 05:00:00+00
2f2dd1e4-bbc9-4a8f-ac75-f31065cee77f,46bdfdf9-b7e1-4b19-94e3-ffab53b8db4b,d6603b43-2fe2-4ce6-9117-60b50364f995,2025-09-02 07:34:20.13916+00,36,2025,3,2025-03-15 05:00:00+00
2fafc376-306b-42e6-bc5e-b71894981bee,46bdfdf9-b7e1-4b19-94e3-ffab53b8db4b,aa672f22-7c0c-416a-8b6f-39bc778ebcea,2025-09-02 07:34:20.13916+00,36,2025,2,2025-02-15 05:00:00+00
3081606e-ac8b-48f3-9f58-9336a3d235e2,1fb1f39a-ef03-4cc0-aa7c-ff6d1d214250,3eea9883-b781-464b-8923-f0a015bb02c1,2025-09-02 07:34:20.13916+00,36,2025,5,2025-05-15 05:00:00+00
30b83c5e-ff0f-499b-9871-9f559a21c544,e13ea3af-2bd8-403b-bbf9-ebd38f780f81,d22c96f8-d4c3-42d3-9368-925fec3016c9,2025-09-02 07:34:20.13916+00,36,2025,4,2025-04-15 05:00:00+00
30b8a29a-faff-4e47-a27f-86a929f8ec88,d6603b43-2fe2-4ce6-9117-60b50364f995,b2023247-4516-4641-9d9d-641dcc9ca452,2025-09-02 07:34:20.13916+00,36,2025,5,2025-05-15 05:00:00+00
31f9e6cd-5a0b-4d9d-bbf8-4d26ad416551,d6603b43-2fe2-4ce6-9117-60b50364f995,a4142510-818a-451e-aa40-19f5a26314a8,2025-09-02 07:34:20.13916+00,36,2025,7,2025-07-15 05:00:00+00
320e7fd5-ad0a-427f-8fdf-8a12c9625091,1fb1f39a-ef03-4cc0-aa7c-ff6d1d214250,1fb1f39a-ef03-4cc0-aa7c-ff6d1d214250,2025-09-02 07:34:20.13916+00,36,2025,6,2025-06-15 05:00:00+00
361f9ffb-ffe1-4ef6-bc18-44033bddae83,1fb1f39a-ef03-4cc0-aa7c-ff6d1d214250,03a2e16d-3f83-40f2-ac7a-448cac0e34f9,2025-09-02 07:34:20.13916+00,36,2025,1,2025-01-15 05:00:00+00
36543508-1c3d-490d-8505-8e77d5b41f3b,3eea9883-b781-464b-8923-f0a015bb02c1,651dad5e-7cbd-4954-b62a-155b5858903f,2025-09-02 07:34:20.13916+00,36,2025,2,2025-02-15 05:00:00+00
3659c4c1-9f32-40cc-a0fb-8e617a49708e,46bdfdf9-b7e1-4b19-94e3-ffab53b8db4b,3eea9883-b781-464b-8923-f0a015bb02c1,2025-09-02 07:34:20.13916+00,36,2025,2,2025-02-15 05:00:00+00
36c7a271-55d6-4799-8fc2-6e7814c28c1b,03a2e16d-3f83-40f2-ac7a-448cac0e34f9,aa672f22-7c0c-416a-8b6f-39bc778ebcea,2025-09-02 07:34:20.13916+00,36,2025,4,2025-04-15 05:00:00+00
37041c32-0526-45fc-97bf-edc9a187c213,aa672f22-7c0c-416a-8b6f-39bc778ebcea,03a2e16d-3f83-40f2-ac7a-448cac0e34f9,2025-09-02 07:34:20.13916+00,36,2025,2,2025-02-15 05:00:00+00
37971bd5-a76a-4e55-8604-dc36c5c2640b,a4142510-818a-451e-aa40-19f5a26314a8,1cb30beb-bd3e-4ab5-8842-83aec3e64fc4,2025-09-02 07:34:20.13916+00,36,2025,3,2025-03-15 05:00:00+00
379e37c4-3520-4314-bf5a-f0af9a0a1f0f,a4142510-818a-451e-aa40-19f5a26314a8,c3fc4be4-64e9-4a87-a828-1721cd5aa008,2025-09-02 07:34:20.13916+00,36,2025,1,2025-01-15 05:00:00+00
37fae7ee-5210-430d-b243-4db17ed57df0,de74222e-285a-4629-a2a0-2ad9e65f78a2,a4142510-818a-451e-aa40-19f5a26314a8,2025-09-02 07:34:20.13916+00,36,2025,5,2025-05-15 05:00:00+00
387925fc-45ae-4cf9-938a-691b6132e67d,c3fc4be4-64e9-4a87-a828-1721cd5aa008,d22c96f8-d4c3-42d3-9368-925fec3016c9,2025-09-02 07:34:20.13916+00,36,2025,4,2025-04-15 05:00:00+00
38bd9e8c-6be1-45a5-96b4-067030128c4c,aa672f22-7c0c-416a-8b6f-39bc778ebcea,03a2e16d-3f83-40f2-ac7a-448cac0e34f9,2025-09-02 07:34:20.13916+00,36,2025,5,2025-05-15 05:00:00+00
38f3573c-0607-4999-a3e3-ce2e5d7d6447,d22c96f8-d4c3-42d3-9368-925fec3016c9,20a53315-0f65-445e-a2ec-c975192489ab,2025-09-02 07:34:20.13916+00,36,2025,2,2025-02-15 05:00:00+00
3937c5ff-3eb0-41f6-9c4d-338fc048a927,929c2a1c-5395-4d65-8457-62ddc08ae3e7,d6603b43-2fe2-4ce6-9117-60b50364f995,2025-09-02 07:34:20.13916+00,36,2025,3,2025-03-15 05:00:00+00
39d0832e-d8c2-4b89-b48f-7eea7b7c709f,aa672f22-7c0c-416a-8b6f-39bc778ebcea,1cb30beb-bd3e-4ab5-8842-83aec3e64fc4,2025-09-02 07:34:20.13916+00,36,2025,1,2025-01-15 05:00:00+00
39ef449f-67c7-4cb3-adad-fd020cf7fc29,d22c96f8-d4c3-42d3-9368-925fec3016c9,1cb30beb-bd3e-4ab5-8842-83aec3e64fc4,2025-09-02 07:34:20.13916+00,36,2025,6,2025-06-15 05:00:00+00
