id,giver_id,receiver_id,given_at,week_number,year,month,created_at
0e16ad98-42d7-4c13-93dd-9fe96b321ea6,3eea9883-b781-464b-8923-f0a015bb02c1,1fb1f39a-ef03-4cc0-aa7c-ff6d1d214250,2025-09-02 07:01:34.610526+00,36,2025,9,2025-04-15 12:00:00+00
0e96ea0a-4c41-4dba-80d1-a990547218ab,d22c96f8-d4c3-42d3-9368-925fec3016c9,aa672f22-7c0c-416a-8b6f-39bc778ebcea,2025-09-02 07:01:34.610526+00,36,2025,9,2025-06-15 12:00:00+00
0eb2ff77-3f7e-4bb0-9584-386801db40d8,d6603b43-2fe2-4ce6-9117-60b50364f995,a4142510-818a-451e-aa40-19f5a26314a8,2025-09-02 07:01:34.610526+00,36,2025,9,2025-01-15 12:00:00+00
0fd01194-a276-422e-9424-35e029e55e8a,aa672f22-7c0c-416a-8b6f-39bc778ebcea,1cb30beb-bd3e-4ab5-8842-83aec3e64fc4,2025-09-02 07:01:34.610526+00,36,2025,9,2025-04-15 12:00:00+00
0fe8f4a6-7835-4a30-8396-7efefd491711,aa672f22-7c0c-416a-8b6f-39bc778ebcea,20a53315-0f65-445e-a2ec-c975192489ab,2025-09-02 07:01:34.610526+00,36,2025,9,2025-01-15 12:00:00+00
0ffb671a-f200-4dba-962d-767c7dbee208,a4142510-818a-451e-aa40-19f5a26314a8,c3fc4be4-64e9-4a87-a828-1721cd5aa008,2025-09-02 07:01:34.610526+00,36,2025,9,2025-01-15 12:00:00+00
1031f6c1-4435-4cea-a0ee-0ae46df52bee,1cb30beb-bd3e-4ab5-8842-83aec3e64fc4,651dad5e-7cbd-4954-b62a-155b5858903f,2025-09-02 07:01:34.610526+00,36,2025,9,2025-07-15 12:00:00+00
10a25e95-d62a-40bf-a56b-a0b40a9c1602,1fb1f39a-ef03-4cc0-aa7c-ff6d1d214250,1fb1f39a-ef03-4cc0-aa7c-ff6d1d214250,2025-09-02 07:01:34.610526+00,36,2025,9,2025-06-15 12:00:00+00
10fd58d7-fadc-4496-9bf2-ad613280856d,de74222e-285a-4629-a2a0-2ad9e65f78a2,1fb1f39a-ef03-4cc0-aa7c-ff6d1d214250,2025-09-02 07:01:34.610526+00,36,2025,9,2025-07-15 12:00:00+00
11359b61-34d2-439b-9b28-842daa642514,d6603b43-2fe2-4ce6-9117-60b50364f995,d22c96f8-d4c3-42d3-9368-925fec3016c9,2025-09-02 07:01:34.610526+00,36,2025,9,2025-07-15 12:00:00+00
1153294e-ed2b-454a-bcd1-eff33cdea416,d22c96f8-d4c3-42d3-9368-925fec3016c9,1cb30beb-bd3e-4ab5-8842-83aec3e64fc4,2025-09-02 07:01:34.610526+00,36,2025,9,2025-04-15 12:00:00+00
116548ef-8c24-4cb6-99b9-62870addcb0b,d6603b43-2fe2-4ce6-9117-60b50364f995,d22c96f8-d4c3-42d3-9368-925fec3016c9,2025-09-02 07:01:34.610526+00,36,2025,9,2025-05-15 12:00:00+00
1181b8d6-1c32-4cc5-afab-80c96dce5df9,651dad5e-7cbd-4954-b62a-155b5858903f,1cb30beb-bd3e-4ab5-8842-83aec3e64fc4,2025-09-02 07:01:34.610526+00,36,2025,9,2025-07-15 12:00:00+00
122ec218-bb0c-4b62-8cec-c111f2a94b38,b977a872-cdb3-4a04-badb-91042681b7fd,03a2e16d-3f83-40f2-ac7a-448cac0e34f9,2025-09-02 07:01:34.610526+00,36,2025,9,2025-03-15 12:00:00+00
13774d1a-c1f7-4214-9f17-bc71b2f2564d,3eea9883-b781-464b-8923-f0a015bb02c1,1fb1f39a-ef03-4cc0-aa7c-ff6d1d214250,2025-09-02 07:01:34.610526+00,36,2025,9,2025-02-15 12:00:00+00
13ad35d3-dfc4-4eda-b96f-427b498c80c9,651dad5e-7cbd-4954-b62a-155b5858903f,46bdfdf9-b7e1-4b19-94e3-ffab53b8db4b,2025-09-02 07:01:34.610526+00,36,2025,9,2025-02-15 12:00:00+00
13d50224-db76-48b7-a1dd-a59c0faae644,651dad5e-7cbd-4954-b62a-155b5858903f,20a53315-0f65-445e-a2ec-c975192489ab,2025-09-02 07:01:34.610526+00,36,2025,9,2025-01-15 12:00:00+00
140ff552-3956-4bfb-9f6d-4552fe10df36,d6603b43-2fe2-4ce6-9117-60b50364f995,b2023247-4516-4641-9d9d-641dcc9ca452,2025-09-02 07:01:34.610526+00,36,2025,9,2025-05-15 12:00:00+00
148e5d4e-f4de-433a-8d89-70940e3cf6a2,d6603b43-2fe2-4ce6-9117-60b50364f995,929c2a1c-5395-4d65-8457-62ddc08ae3e7,2025-09-02 07:01:34.610526+00,36,2025,9,2025-03-15 12:00:00+00
14c287e8-e6cc-4b34-b459-86fb9d0b52e7,c3fc4be4-64e9-4a87-a828-1721cd5aa008,20a53315-0f65-445e-a2ec-c975192489ab,2025-09-02 07:01:34.610526+00,36,2025,9,2025-06-15 12:00:00+00
14ce7909-72f6-4c1e-9655-19c4110aa918,929c2a1c-5395-4d65-8457-62ddc08ae3e7,aa672f22-7c0c-416a-8b6f-39bc778ebcea,2025-09-02 07:01:34.610526+00,36,2025,9,2025-04-15 12:00:00+00
1575ffa3-e4fa-433d-9578-432d205b69ea,a4142510-818a-451e-aa40-19f5a26314a8,c3fc4be4-64e9-4a87-a828-1721cd5aa008,2025-09-02 07:01:34.610526+00,36,2025,9,2025-01-15 12:00:00+00
15a890e3-d027-41b6-acde-d8a95015f6cd,1fb1f39a-ef03-4cc0-aa7c-ff6d1d214250,1fb1f39a-ef03-4cc0-aa7c-ff6d1d214250,2025-09-02 07:01:34.610526+00,36,2025,9,2025-03-15 12:00:00+00
15ee6bc0-1315-46df-b635-2cd92bc4deff,20a53315-0f65-445e-a2ec-c975192489ab,d22c96f8-d4c3-42d3-9368-925fec3016c9,2025-09-02 07:01:34.610526+00,36,2025,9,2025-04-15 12:00:00+00
16779416-a2e3-4b59-931f-4ccdec74ca9e,3eea9883-b781-464b-8923-f0a015bb02c1,1fb1f39a-ef03-4cc0-aa7c-ff6d1d214250,2025-09-02 07:01:34.610526+00,36,2025,9,2025-05-15 12:00:00+00
16c19f32-73a1-4764-85b3-8f0baaf4dde9,46bdfdf9-b7e1-4b19-94e3-ffab53b8db4b,d22c96f8-d4c3-42d3-9368-925fec3016c9,2025-09-02 07:01:34.610526+00,36,2025,9,2025-07-15 12:00:00+00
17e03c26-0a58-4c33-bb09-1f54cdf2beb8,aa672f22-7c0c-416a-8b6f-39bc778ebcea,d22c96f8-d4c3-42d3-9368-925fec3016c9,2025-09-02 07:01:34.610526+00,36,2025,9,2025-06-15 12:00:00+00
18752ce7-3be0-419d-b2b9-da01557d2303,d6603b43-2fe2-4ce6-9117-60b50364f995,a4142510-818a-451e-aa40-19f5a26314a8,2025-09-02 07:01:34.610526+00,36,2025,9,2025-02-15 12:00:00+00
1aa530e6-beae-439c-bbe1-1069ae8ae500,651dad5e-7cbd-4954-b62a-155b5858903f,3eea9883-b781-464b-8923-f0a015bb02c1,2025-09-02 07:01:34.610526+00,36,2025,9,2025-01-15 12:00:00+00
1afb6936-8037-49e8-aaba-d4dc432483f5,d22c96f8-d4c3-42d3-9368-925fec3016c9,929c2a1c-5395-4d65-8457-62ddc08ae3e7,2025-09-02 07:01:34.610526+00,36,2025,9,2025-04-15 12:00:00+00
1b4efa0a-a05b-4bb3-83d1-91e3b36773e7,03a2e16d-3f83-40f2-ac7a-448cac0e34f9,1cb30beb-bd3e-4ab5-8842-83aec3e64fc4,2025-09-02 07:01:34.610526+00,36,2025,9,2025-02-15 12:00:00+00
1cfe61d1-ba09-44c7-a550-710715718596,3eea9883-b781-464b-8923-f0a015bb02c1,20a53315-0f65-445e-a2ec-c975192489ab,2025-09-02 07:01:34.610526+00,36,2025,9,2025-04-15 12:00:00+00
1d152e74-9393-4533-9000-8437a7f6951e,b2023247-4516-4641-9d9d-641dcc9ca452,c3fc4be4-64e9-4a87-a828-1721cd5aa008,2025-09-02 07:01:34.610526+00,36,2025,9,2025-01-15 12:00:00+00
1e250e58-2970-452d-b836-af1dbc851619,3eea9883-b781-464b-8923-f0a015bb02c1,651dad5e-7cbd-4954-b62a-155b5858903f,2025-09-02 07:01:34.610526+00,36,2025,9,2025-02-15 12:00:00+00
1e3e642a-39ca-4c7d-9daa-3522afd9647c,651dad5e-7cbd-4954-b62a-155b5858903f,1cb30beb-bd3e-4ab5-8842-83aec3e64fc4,2025-09-02 07:01:34.610526+00,36,2025,9,2025-05-15 12:00:00+00
1ea5f124-6f22-4e4e-a743-50b2d3a7870c,de74222e-285a-4629-a2a0-2ad9e65f78a2,1fb1f39a-ef03-4cc0-aa7c-ff6d1d214250,2025-09-02 07:01:34.610526+00,36,2025,9,2025-03-15 12:00:00+00
1ef14232-d8ec-449d-876a-12ea36af52e4,651dad5e-7cbd-4954-b62a-155b5858903f,1cb30beb-bd3e-4ab5-8842-83aec3e64fc4,2025-09-02 07:01:34.610526+00,36,2025,9,2025-04-15 12:00:00+00
20fad6b4-65dd-4d1c-baf1-f80828030a4e,d6603b43-2fe2-4ce6-9117-60b50364f995,d22c96f8-d4c3-42d3-9368-925fec3016c9,2025-09-02 07:01:34.610526+00,36,2025,9,2025-04-15 12:00:00+00
2112d818-8cd9-4ce1-a1e8-1eafe3e10efa,d22c96f8-d4c3-42d3-9368-925fec3016c9,c3fc4be4-64e9-4a87-a828-1721cd5aa008,2025-09-02 07:01:34.610526+00,36,2025,9,2025-01-15 12:00:00+00
214c9ed7-3532-489a-9436-09a78be910dd,929c2a1c-5395-4d65-8457-62ddc08ae3e7,d6603b43-2fe2-4ce6-9117-60b50364f995,2025-09-02 07:01:34.610526+00,36,2025,9,2025-03-15 12:00:00+00
216746b9-eb2d-4d98-85c0-5ac0e0cf9ac0,1fb1f39a-ef03-4cc0-aa7c-ff6d1d214250,de74222e-285a-4629-a2a0-2ad9e65f78a2,2025-09-02 07:01:34.610526+00,36,2025,9,2025-03-15 12:00:00+00
21c5ad21-7c6b-4afd-8324-1371788c1124,e13ea3af-2bd8-403b-bbf9-ebd38f780f81,20a53315-0f65-445e-a2ec-c975192489ab,2025-09-02 07:01:34.610526+00,36,2025,9,2025-02-15 12:00:00+00
21f35c66-7c56-4ae3-a5ef-e8c4a2fab732,1fb1f39a-ef03-4cc0-aa7c-ff6d1d214250,3eea9883-b781-464b-8923-f0a015bb02c1,2025-09-02 07:01:34.610526+00,36,2025,9,2025-05-15 12:00:00+00
2284c44a-b214-400f-adf1-36a467076d32,a4142510-818a-451e-aa40-19f5a26314a8,d6603b43-2fe2-4ce6-9117-60b50364f995,2025-09-02 07:01:34.610526+00,36,2025,9,2025-06-15 12:00:00+00
238d2f1a-3a38-48d6-afa0-c55c51aab250,c3fc4be4-64e9-4a87-a828-1721cd5aa008,20a53315-0f65-445e-a2ec-c975192489ab,2025-09-02 07:01:34.610526+00,36,2025,9,2025-01-15 12:00:00+00
23f4c94b-7d0c-44aa-be3e-392a093448a1,46bdfdf9-b7e1-4b19-94e3-ffab53b8db4b,aa672f22-7c0c-416a-8b6f-39bc778ebcea,2025-09-02 07:01:34.610526+00,36,2025,9,2025-02-15 12:00:00+00
242c7d98-3b44-428b-9f5e-cc37519350f7,929c2a1c-5395-4d65-8457-62ddc08ae3e7,d22c96f8-d4c3-42d3-9368-925fec3016c9,2025-09-02 07:01:34.610526+00,36,2025,9,2025-04-15 12:00:00+00
248d7516-3d90-43cf-a5c2-a7226561ec6a,b977a872-cdb3-4a04-badb-91042681b7fd,d22c96f8-d4c3-42d3-9368-925fec3016c9,2025-09-02 07:01:34.610526+00,36,2025,9,2025-02-15 12:00:00+00
24bc1816-0553-4e0a-8a56-fef028d12c16,929c2a1c-5395-4d65-8457-62ddc08ae3e7,d22c96f8-d4c3-42d3-9368-925fec3016c9,2025-09-02 07:01:34.610526+00,36,2025,9,2025-01-15 12:00:00+00
25963fa9-b609-499d-8ffe-daa58630cff4,3eea9883-b781-464b-8923-f0a015bb02c1,d6603b43-2fe2-4ce6-9117-60b50364f995,2025-09-02 07:01:34.610526+00,36,2025,9,2025-01-15 12:00:00+00
259d6114-4449-4932-aa05-8815e5815f1a,b2023247-4516-4641-9d9d-641dcc9ca452,d22c96f8-d4c3-42d3-9368-925fec3016c9,2025-09-02 07:01:34.610526+00,36,2025,9,2025-07-15 12:00:00+00
25b16cd8-7447-409a-b5a8-dbf40b5bfa71,3eea9883-b781-464b-8923-f0a015bb02c1,929c2a1c-5395-4d65-8457-62ddc08ae3e7,2025-09-02 07:01:34.610526+00,36,2025,9,2025-05-15 12:00:00+00
26f080b0-103e-446d-8da1-ce9bbdcea97e,aa672f22-7c0c-416a-8b6f-39bc778ebcea,d22c96f8-d4c3-42d3-9368-925fec3016c9,2025-09-02 07:01:34.610526+00,36,2025,9,2025-04-15 12:00:00+00
274281df-446a-48e4-9144-c503a290dcbf,929c2a1c-5395-4d65-8457-62ddc08ae3e7,d22c96f8-d4c3-42d3-9368-925fec3016c9,2025-09-02 07:01:34.610526+00,36,2025,9,2025-03-15 12:00:00+00
2763991b-ce17-4023-b884-5ad817cce405,b977a872-cdb3-4a04-badb-91042681b7fd,aa672f22-7c0c-416a-8b6f-39bc778ebcea,2025-09-02 07:01:34.610526+00,36,2025,9,2025-05-15 12:00:00+00
27a1371c-9898-4489-8a8f-55b8aae4a80c,a4142510-818a-451e-aa40-19f5a26314a8,d22c96f8-d4c3-42d3-9368-925fec3016c9,2025-09-02 07:01:34.610526+00,36,2025,9,2025-02-15 12:00:00+00
2845d065-9300-4e39-8b8a-09ad0b802327,20a53315-0f65-445e-a2ec-c975192489ab,1cb30beb-bd3e-4ab5-8842-83aec3e64fc4,2025-09-02 07:01:34.610526+00,36,2025,9,2025-01-15 12:00:00+00
28959c3b-bf15-40d5-ae00-1d0e4d099ee6,a4142510-818a-451e-aa40-19f5a26314a8,d22c96f8-d4c3-42d3-9368-925fec3016c9,2025-09-02 07:01:34.610526+00,36,2025,9,2025-02-15 12:00:00+00
28a8d392-7685-4974-bf79-059da70f9bfc,aa672f22-7c0c-416a-8b6f-39bc778ebcea,d22c96f8-d4c3-42d3-9368-925fec3016c9,2025-09-02 07:01:34.610526+00,36,2025,9,2025-01-15 12:00:00+00
28ace3e2-c990-45ca-a3aa-697588f7c892,c3fc4be4-64e9-4a87-a828-1721cd5aa008,20a53315-0f65-445e-a2ec-c975192489ab,2025-09-02 07:01:34.610526+00,36,2025,9,2025-03-15 12:00:00+00
28d4971d-cf22-44c8-81a5-2d9d1e8264e2,651dad5e-7cbd-4954-b62a-155b5858903f,aa672f22-7c0c-416a-8b6f-39bc778ebcea,2025-09-02 07:01:34.610526+00,36,2025,9,2025-07-15 12:00:00+00
29139a93-c9a1-4069-80ae-a8478e2c99b5,d22c96f8-d4c3-42d3-9368-925fec3016c9,1cb30beb-bd3e-4ab5-8842-83aec3e64fc4,2025-09-02 07:01:34.610526+00,36,2025,9,2025-05-15 12:00:00+00
296a5c0c-e0a8-4ad0-9047-c63e264195fe,1cb30beb-bd3e-4ab5-8842-83aec3e64fc4,aa672f22-7c0c-416a-8b6f-39bc778ebcea,2025-09-02 07:01:34.610526+00,36,2025,9,2025-01-15 12:00:00+00
296bb3b3-f31e-4731-b589-859b1d8af213,20a53315-0f65-445e-a2ec-c975192489ab,c3fc4be4-64e9-4a87-a828-1721cd5aa008,2025-09-02 07:01:34.610526+00,36,2025,9,2025-02-15 12:00:00+00
298fe7be-9690-4431-99d0-d892f0b25859,c3fc4be4-64e9-4a87-a828-1721cd5aa008,d22c96f8-d4c3-42d3-9368-925fec3016c9,2025-09-02 07:01:34.610526+00,36,2025,9,2025-02-15 12:00:00+00
2a0c1158-faf7-41ec-a938-5bbc284a85a9,e13ea3af-2bd8-403b-bbf9-ebd38f780f81,d22c96f8-d4c3-42d3-9368-925fec3016c9,2025-09-02 07:01:34.610526+00,36,2025,9,2025-03-15 12:00:00+00
2c095f42-ab43-4f00-b7d8-b9a55916895f,1fb1f39a-ef03-4cc0-aa7c-ff6d1d214250,03a2e16d-3f83-40f2-ac7a-448cac0e34f9,2025-09-02 07:01:34.610526+00,36,2025,9,2025-01-15 12:00:00+00
2c7b67e4-1f24-421f-9f91-b1d082f1aba5,1fb1f39a-ef03-4cc0-aa7c-ff6d1d214250,a4142510-818a-451e-aa40-19f5a26314a8,2025-09-02 07:01:34.610526+00,36,2025,9,2025-04-15 12:00:00+00
2d426134-7b27-4dd3-b79a-90f3e2cf5388,d6603b43-2fe2-4ce6-9117-60b50364f995,a4142510-818a-451e-aa40-19f5a26314a8,2025-09-02 07:01:34.610526+00,36,2025,9,2025-07-15 12:00:00+00
2d6b616a-56ab-468a-bb45-e2d675694c85,1cb30beb-bd3e-4ab5-8842-83aec3e64fc4,651dad5e-7cbd-4954-b62a-155b5858903f,2025-09-02 07:01:34.610526+00,36,2025,9,2025-04-15 12:00:00+00
2dbe3eac-fef4-4929-95b9-f024e754942b,46bdfdf9-b7e1-4b19-94e3-ffab53b8db4b,20a53315-0f65-445e-a2ec-c975192489ab,2025-09-02 07:01:34.610526+00,36,2025,9,2025-07-15 12:00:00+00
2e5c1aff-90bb-47a6-ad37-680b6799244d,929c2a1c-5395-4d65-8457-62ddc08ae3e7,d6603b43-2fe2-4ce6-9117-60b50364f995,2025-09-02 07:01:34.610526+00,36,2025,9,2025-01-15 12:00:00+00
2fb9e8a1-8686-4f66-b69f-d5ad4dac7040,03a2e16d-3f83-40f2-ac7a-448cac0e34f9,46bdfdf9-b7e1-4b19-94e3-ffab53b8db4b,2025-09-02 07:01:34.610526+00,36,2025,9,2025-02-15 12:00:00+00
313d9f50-6668-4d92-b8b0-0dc98b4c943b,de74222e-285a-4629-a2a0-2ad9e65f78a2,a4142510-818a-451e-aa40-19f5a26314a8,2025-09-02 07:01:34.610526+00,36,2025,9,2025-01-15 12:00:00+00
32398584-7342-4c78-afb0-c57f6ed95f48,20a53315-0f65-445e-a2ec-c975192489ab,46bdfdf9-b7e1-4b19-94e3-ffab53b8db4b,2025-09-02 07:01:34.610526+00,36,2025,9,2025-06-15 12:00:00+00
32c556b8-47f7-47a1-9c3e-7b68a9f18b37,20a53315-0f65-445e-a2ec-c975192489ab,b2023247-4516-4641-9d9d-641dcc9ca452,2025-09-02 07:01:34.610526+00,36,2025,9,2025-06-15 12:00:00+00
33034a39-0c04-44c8-8ae7-e91e9ffb47bc,d22c96f8-d4c3-42d3-9368-925fec3016c9,c3fc4be4-64e9-4a87-a828-1721cd5aa008,2025-09-02 07:01:34.610526+00,36,2025,9,2025-02-15 12:00:00+00
33d4182c-e519-4f1d-a2e3-d79749448674,c3fc4be4-64e9-4a87-a828-1721cd5aa008,20a53315-0f65-445e-a2ec-c975192489ab,2025-09-02 07:01:34.610526+00,36,2025,9,2025-04-15 12:00:00+00
